source	target	weight
452203	452204	1.000
315648	315647	1.000
383678	383677	1.000
310109	310111	0.846
310109	310110	0.846
310109	310113	0.846
310109	310112	0.846
548041	548043	0.917
419365	419364	0.846
326552	326553	1.000
363162	363160	0.917
465226	465224	1.000
465225	465226	1.000
465225	465224	1.000
444377	444378	1.000
515921	515922	0.917
528114	528113	1.000
435410	435418	0.833
359414	359415	0.833
373788	373787	1.000
383840	383841	0.917
568037	568036	0.846
568724	568723	0.917
568994	568993	1.000
569659	569658	1.000
569937	569936	1.000
569971	569970	1.000
570073	570072	0.846
570119	570120	0.917
570219	570218	1.000
570230	570229	1.000
570244	570243	1.000
570252	570254	0.833
571023	571022	0.833
571781	571780	1.000
571918	571917	1.000
572282	572281	1.000
572891	572890	1.000
572963	572962	1.000
573116	573117	0.917
573589	573588	1.000
573667	509023	0.833
573712	573711	1.000
573794	573793	1.000
573816	573815	0.846
573936	573935	0.917
574839	574840	0.917
574994	574993	1.000
575027	575026	0.846
575032	575031	1.000
575514	575513	1.000
575558	575557	1.000
575568	575567	0.846
575573	575572	0.846
575997	575996	0.833
576205	576204	0.846
577707	577706	0.833
579220	579219	1.000
579490	579489	1.000
579730	579729	0.846
579751	579750	0.846
579892	579890	1.000
580068	580067	1.000
580968	580967	1.000
581569	581570	0.833
581629	581628	1.000
581993	581994	0.917
582488	582487	1.000
583064	583063	1.000
583253	583252	1.000
583952	529718	0.846
583975	583974	1.000
584293	584292	0.917
584539	584538	0.846
584673	584672	1.000
584674	584672	0.846
584674	584673	0.846
584992	584991	1.000
585358	585357	1.000
586286	586285	1.000
586942	586941	0.917
587669	587742	0.917
587681	587680	1.000
587705	587704	1.000
587719	587720	0.833
587788	587787	0.833
587859	587858	1.000
587980	587979	1.000
588028	588025	0.846
588389	588388	1.000
589240	589241	0.917
589867	589866	0.846
590253	590252	1.000
590271	590270	1.000
590282	590281	1.000
590288	590287	1.000
590304	590303	1.000
592175	592174	0.833
592292	592291	1.000
592293	592291	1.000
592293	592292	1.000
592450	592449	0.846
592528	592527	1.000
592781	592780	0.846
593199	593198	1.000
593239	416859	0.846
594047	594046	1.000
594433	594434	0.833
594600	594599	1.000
594745	594744	1.000
595026	595025	1.000
595027	595025	1.000
595027	595026	1.000
595107	595106	1.000
595200	595199	1.000
596100	596099	1.000
596169	596168	0.917
596218	596217	1.000
597751	597750	0.917
597813	597812	0.846
598143	598144	0.917
598162	598161	0.917
599952	599951	0.846
599974	599973	1.000
600143	600142	1.000
600275	600276	0.917
600340	600341	0.833
600722	600721	1.000
601400	601398	1.000
601637	601638	0.833
601707	601706	0.846
603305	603304	1.000
603811	603812	0.917
604031	604030	0.846
604043	604042	1.000
604420	195533	0.833
605970	605969	1.000
606195	606194	1.000
606706	606705	1.000
606842	606841	1.000
606976	606975	1.000
607268	607267	0.917
607679	607678	1.000
608277	608276	1.000
608298	608297	0.846
608729	118995	0.833
609083	337752	0.833
609246	609245	0.833
609722	609721	1.000
19501	19500	1.000
51187	51186	0.917
168012	168013	1.000
41659	41658	1.000
19607	19606	1.000
41741	41740	1.000
164677	164678	0.833
41779	41778	1.000
41787	41786	1.000
41795	41730	0.846
41799	41798	1.000
82092	82093	1.000
19651	19650	1.000
164549	164550	0.917
213963	213964	1.000
178304	178305	1.000
164401	164400	0.917
190522	190523	1.000
254704	254705	1.000
164104	510754	0.846
164103	510754	0.846
164103	164104	1.000
164095	164096	1.000
213713	213714	1.000
190471	190472	1.000
164075	164076	0.846
19878	19877	0.846
143678	143677	0.833
42148	42147	0.846
190397	190398	1.000
87811	87812	1.000
36314	19634	0.846
213437	213438	1.000
178244	178245	1.000
76269	76268	1.000
171508	171507	0.917
166429	548995	1.000
42263	42264	0.917
257778	798247	0.833
163239	163240	0.917
52237	52238	1.000
178192	178193	0.846
42482	42481	0.846
92392	92393	1.000
162959	162958	0.917
178183	178185	0.846
144265	144264	0.833
251646	251645	0.846
87710	87709	0.833
190072	190070	0.917
42689	42690	0.833
144388	144387	1.000
30923	30922	1.000
190037	190038	1.000
190031	190032	1.000
162511	162512	0.846
20338	20337	1.000
162256	162257	0.846
162250	162251	0.833
167929	167930	1.000
20370	20369	0.846
50209	50208	0.917
50207	50208	0.917
50207	50209	1.000
119269	119268	1.000
246290	246291	1.000
253183	253184	1.000
40451	40469	0.917
161540	161541	1.000
161539	161541	1.000
161539	161540	1.000
253155	253156	1.000
39144	39145	0.917
83441	83443	0.846
145086	145085	1.000
145088	145087	1.000
189711	189710	0.917
49865	49866	1.000
189660	189661	1.000
257670	257671	1.000
119556	119555	1.000
160780	160781	1.000
160779	160781	1.000
160779	160780	1.000
145420	145419	1.000
189526	189527	1.000
145545	145544	1.000
145683	145685	0.833
145684	145685	0.833
145704	145705	0.833
31240	31239	1.000
81483	81484	0.846
211525	211524	0.833
92310	421402	0.833
49525	418667	0.846
43897	43896	1.000
58777	58778	1.000
31370	31369	1.000
211233	211234	1.000
159451	159452	1.000
165730	165731	1.000
146242	146241	0.917
58756	58757	1.000
146248	146247	0.846
177646	177645	0.833
146319	146318	1.000
146331	146330	1.000
146333	146332	1.000
146334	146332	1.000
146334	146333	1.000
189076	189077	1.000
146355	146354	1.000
120107	120106	0.833
253740	253742	0.917
253740	253741	0.917
158838	158839	0.833
188977	188976	0.917
21272	21271	1.000
81277	81280	1.000
81276	81280	1.000
81276	81277	1.000
81275	81280	1.000
81275	81277	1.000
81275	81276	1.000
83297	83300	0.846
210635	210636	0.833
146735	146734	1.000
44604	571176	1.000
158301	158302	1.000
44638	44639	0.833
76553	76552	0.846
188815	188816	1.000
188808	188809	0.846
157733	157734	1.000
147063	147062	1.000
147088	147087	1.000
81119	81120	1.000
254028	254029	1.000
137482	137481	0.846
156987	156988	1.000
156767	343413	0.833
156728	156729	1.000
52186	374754	1.000
81014	81015	1.000
188408	188409	1.000
76636	383949	1.000
155952	331386	1.000
80947	80951	0.846
209543	209544	1.000
188225	188226	1.000
209361	209362	1.000
148022	710741	0.846
45224	45223	0.833
6203	6202	1.000
154807	154808	1.000
188119	188120	0.846
148185	148184	1.000
154476	154477	1.000
209089	209090	1.000
45418	45419	0.833
248130	248129	1.000
73994	73993	0.846
187997	310465	0.917
187997	310464	0.917
154170	154171	0.833
154170	154172	0.833
148459	148458	1.000
71554	71553	1.000
208890	208891	0.846
170679	170680	1.000
208816	208813	0.833
45538	45537	1.000
48255	48254	0.833
187861	187863	1.000
187858	187859	1.000
187857	187859	1.000
187857	187858	1.000
21870	21869	1.000
187856	187859	1.000
187856	187858	1.000
187856	187857	1.000
45703	45702	1.000
255565	255564	0.917
48161	48162	1.000
153418	726039	1.000
153418	153417	0.833
187772	187775	0.846
54030	54031	1.000
80726	80727	1.000
208442	208443	0.833
21973	21972	1.000
6227	6226	0.846
208225	208226	1.000
132329	79115	0.917
94418	94417	1.000
152507	152508	0.917
99104	99103	1.000
187454	187455	0.846
58095	58096	1.000
22240	22239	0.917
257288	257289	1.000
32262	32261	1.000
121792	121791	1.000
22286	22288	0.917
32265	32264	1.000
151837	151838	0.833
6235	6234	0.846
187237	706691	0.833
149850	149849	1.000
151575	151578	1.000
84550	84551	1.000
257258	257259	1.000
187198	187199	0.846
39406	39405	1.000
41021	41022	0.833
87093	87094	1.000
151109	151108	0.917
150177	150176	1.000
262101	262102	1.000
47184	47183	1.000
52050	52051	1.000
187080	187085	0.846
22631	22630	0.833
187029	187030	0.833
187021	187020	0.917
80356	80357	0.846
187011	187017	1.000
187006	187007	1.000
122164	122163	1.000
47470	47471	0.917
207013	207014	1.000
137885	137884	1.000
80024	80023	0.917
206921	206922	1.000
79900	79901	1.000
79887	351141	1.000
39449	39448	0.833
79423	79424	1.000
77239	77238	1.000
92076	92077	1.000
77289	77288	0.846
102027	102026	1.000
122549	775131	0.846
93594	93593	0.833
78561	78562	1.000
78491	78492	0.846
23069	23072	0.917
66705	66706	0.846
78277	78278	0.833
102401	102400	1.000
77841	77842	0.917
95076	95075	0.917
77840	77842	0.917
77840	77841	1.000
122767	122768	0.833
86888	86887	0.917
23183	268528	0.917
245830	671024	0.833
23203	23202	0.917
95089	95090	0.833
205878	205879	0.917
245378	87942	0.833
245288	245289	1.000
39516	39515	1.000
245198	245199	0.846
67576	67575	0.917
103002	103001	1.000
103004	103003	1.000
245014	245015	0.833
23415	23414	1.000
40646	40645	1.000
244723	244724	1.000
205416	205417	0.833
103480	103481	0.833
123268	123270	0.833
23551	23550	0.917
123290	123289	1.000
186064	285905	0.833
23698	23697	1.000
243801	243802	1.000
123339	123338	1.000
243745	243746	0.917
243744	243745	1.000
243744	243746	0.917
243736	243737	1.000
243690	243691	1.000
95223	95224	0.833
95223	767874	1.000
91663	91662	0.917
93745	93746	0.846
71859	71858	1.000
57241	57242	1.000
204834	204833	0.833
68604	68605	1.000
57236	57237	0.917
7789	7788	0.846
37407	37406	1.000
104165	104157	1.000
175714	175715	0.846
37421	37420	1.000
37438	37437	1.000
37439	37437	1.000
37439	37438	1.000
104392	822952	1.000
242444	242445	1.000
242373	242374	1.000
185716	185719	0.846
247255	247256	1.000
104504	104503	0.846
2559	2558	1.000
242182	242183	0.846
204247	204246	0.833
53375	53376	0.833
123829	123828	1.000
241667	241668	1.000
247240	247245	0.833
51974	51975	1.000
24299	24298	1.000
185549	185550	1.000
169844	169845	1.000
37544	37543	0.846
240784	240785	1.000
240647	240648	0.846
203680	203691	0.833
203680	203692	0.833
240595	240596	1.000
240594	240596	1.000
240594	240595	1.000
240558	240559	1.000
240557	240559	0.846
240557	240558	0.846
240554	240553	0.833
240554	240555	0.833
37548	37547	1.000
167271	167272	1.000
142455	142454	0.846
175400	175401	0.846
65447	65448	1.000
203393	203394	1.000
239999	240000	1.000
91205	91206	1.000
250122	250121	0.846
124281	124280	0.846
105597	105596	0.917
105617	105616	1.000
105618	105616	1.000
105618	105617	1.000
9109	9108	1.000
72070	72069	1.000
9119	9118	1.000
53221	619566	0.833
9177	9181	0.917
133734	133733	1.000
56926	56928	0.917
65233	65234	0.833
260109	443400	1.000
202955	202957	1.000
99290	743118	0.917
239170	239171	1.000
70030	70031	0.833
37668	37667	0.846
106044	457200	1.000
24831	24830	1.000
685	684	1.000
124563	124562	1.000
133835	133834	0.846
202569	202570	0.846
106244	106243	0.917
175099	175100	1.000
33643	33644	0.833
9536	9535	1.000
72152	72156	0.833
202317	202315	0.833
202317	202316	0.917
238363	904048	0.846
238297	238298	1.000
248575	248574	0.833
202192	202193	0.846
9717	9716	1.000
25072	25071	1.000
237899	237900	1.000
247353	247352	0.917
25122	25121	1.000
237716	237717	1.000
237674	237675	1.000
184794	184795	1.000
106766	106765	0.846
202057	202058	1.000
184790	184791	1.000
174954	174960	0.833
184740	184741	1.000
184738	184739	1.000
64653	64654	1.000
201858	201859	0.917
90718	90719	1.000
134026	777184	1.000
134027	134026	0.846
134027	777185	0.917
134027	777184	0.846
107033	107032	1.000
237201	237202	0.846
90707	90708	1.000
174898	174899	1.000
174895	174908	1.000
90697	90698	1.000
56620	56621	1.000
107235	705255	0.833
107236	107235	1.000
107236	705255	0.833
107247	107246	1.000
107299	107305	0.833
90662	90663	1.000
25359	25358	1.000
92696	92697	0.917
25376	25377	0.833
72263	72262	1.000
64458	64459	0.917
201444	201445	1.000
107522	107523	0.917
1763	1762	0.846
201372	201373	0.846
107563	107564	0.917
10409	10408	1.000
236105	236106	1.000
236099	236100	1.000
99345	99344	1.000
52917	52918	1.000
174732	174733	1.000
107821	107820	1.000
184207	184206	0.917
107853	107854	0.833
74392	89841	0.833
201079	201080	0.917
201079	411817	0.917
256727	256728	0.846
125481	125480	1.000
64171	64170	0.833
256722	256723	1.000
235315	235316	1.000
235313	235316	0.846
235313	235315	0.846
235218	235217	0.833
86277	86278	1.000
90439	90440	0.846
256706	727342	1.000
94178	94177	1.000
108339	108338	0.846
11129	11128	0.917
38006	38007	0.917
11360	11359	0.846
11362	11361	1.000
11364	11366	0.833
125824	614846	0.917
233889	233890	1.000
142007	142006	1.000
108852	108851	1.000
90102	90103	1.000
233369	233370	1.000
256643	256642	0.833
11552	11551	1.000
174314	174313	0.917
11650	11649	1.000
4408	4409	1.000
96036	96037	0.917
86142	86141	0.917
63640	63639	0.833
69822	69821	0.917
199706	199707	1.000
232562	232563	0.833
232561	232563	0.833
232512	232515	0.917
232512	232514	0.917
232512	232513	0.917
84067	84068	1.000
109577	109576	1.000
126257	126256	1.000
84066	84068	1.000
84066	84067	1.000
93947	93946	1.000
126281	126280	1.000
63460	63461	1.000
26041	26040	0.846
26058	108429	1.000
174147	174148	1.000
253866	253867	0.917
126366	126367	0.833
86042	86043	0.846
109902	109903	0.833
72532	72531	1.000
89902	89903	1.000
174077	174078	1.000
231547	231548	0.846
183226	183227	1.000
199208	199209	1.000
501	546307	0.917
174069	174070	1.000
199171	199172	0.833
63294	63295	1.000
261211	651173	0.833
126577	126576	0.917
110241	110242	0.833
254315	254316	1.000
96167	96169	0.833
96168	96169	0.833
230838	230839	0.846
96185	96184	0.846
230711	230712	1.000
198702	198704	0.917
198702	198703	0.917
63058	63059	1.000
12776	12775	1.000
12796	12795	0.846
98425	98424	0.846
230262	230263	0.846
198563	198564	1.000
110673	110672	0.917
182915	182916	1.000
110789	110788	0.833
69722	69721	0.833
198343	198344	0.846
96256	96255	1.000
96267	96268	0.917
13149	13148	1.000
89645	89644	0.833
72617	867397	0.917
72617	867398	0.917
72618	72617	1.000
72618	867397	0.917
72618	867398	0.917
182756	182755	0.917
247878	247877	1.000
229201	229202	0.833
182731	182732	0.846
259162	259163	0.833
34610	34609	1.000
127136	127137	0.833
228741	228742	1.000
197779	197780	1.000
173783	815885	0.846
13505	13504	0.917
139155	139154	0.833
182481	182482	1.000
85827	85828	0.846
197626	197627	1.000
62413	62414	1.000
62377	62378	1.000
13770	13769	1.000
99476	99475	0.846
26822	26821	1.000
227943	227944	1.000
34757	34756	0.846
127461	127460	1.000
182227	182228	1.000
52558	52555	0.833
52557	52555	0.833
52557	52558	1.000
62186	62187	0.833
197096	197097	1.000
227505	227506	1.000
182181	182182	1.000
227387	227388	1.000
182168	182169	0.846
14133	14132	0.846
173633	173634	0.833
182140	182141	1.000
135320	42367	0.846
62052	74387	0.833
14220	14219	1.000
55193	55194	1.000
182065	182066	0.846
226710	226711	1.000
83931	919453	1.000
196567	196568	0.833
196536	196537	1.000
196493	196494	1.000
89150	89151	1.000
196470	196471	1.000
226048	226049	1.000
226021	347278	1.000
27306	27305	0.917
253831	253832	1.000
225853	225854	0.917
127881	127880	0.917
225715	225716	1.000
225714	225716	1.000
225714	225715	1.000
225685	225686	1.000
14606	14605	1.000
38471	38468	0.846
258889	258890	1.000
85598	85599	1.000
225608	225609	1.000
258873	258874	1.000
181653	181652	0.917
258863	258864	1.000
27521	27520	1.000
27526	27535	0.833
27530	27529	0.917
166698	166699	0.846
247016	247014	0.917
173342	173341	0.917
173340	173341	0.917
173340	173342	1.000
113349	113348	1.000
27625	27624	0.833
51501	51502	1.000
113365	113364	0.846
181521	181522	0.917
224863	650733	1.000
128165	128164	0.917
128166	128165	0.846
128166	128164	0.917
14960	14961	0.833
99974	99973	1.000
195709	195710	1.000
15103	15100	0.846
15145	15143	0.846
27727	27726	1.000
195582	195583	1.000
15327	15328	0.917
249240	425475	0.917
258716	258717	0.846
181227	181228	1.000
15498	15497	0.846
61037	61038	1.000
69469	69470	0.833
166673	166674	1.000
69461	69462	1.000
114050	114051	0.833
114052	114053	0.833
135797	135796	1.000
114119	114115	1.000
28053	435418	0.833
28053	435410	1.000
73054	73053	1.000
28088	28087	1.000
69444	69445	1.000
35209	35208	1.000
114236	114235	1.000
114281	114280	1.000
35213	35212	1.000
28145	28144	1.000
180927	180928	1.000
35225	35224	0.846
194835	194836	1.000
114391	929746	1.000
70594	70595	1.000
28192	28191	1.000
28202	28201	1.000
28204	28203	1.000
60803	60804	0.846
60799	60800	0.846
250530	250529	1.000
168593	168594	0.833
114498	114497	0.846
173153	173154	1.000
128739	128740	0.833
222681	222682	0.917
128745	128744	1.000
180867	180868	0.833
15975	885725	1.000
15975	694498	0.917
173143	173144	1.000
194640	194641	1.000
194630	194631	1.000
96760	96759	1.000
28297	28296	1.000
114761	114760	1.000
142186	142184	1.000
75482	444743	0.833
114811	114810	1.000
194481	194482	0.846
92526	92527	0.917
251134	251133	0.846
251135	251136	0.917
194362	194363	1.000
136021	136022	0.917
258509	704651	1.000
115097	86761	1.000
221359	221360	0.846
221284	221285	1.000
85362	85363	0.846
129063	129062	0.846
28610	28609	1.000
172897	1012735	0.846
180264	180265	1.000
85347	85348	0.917
251142	935653	0.833
220910	220911	0.846
136123	136122	0.833
220790	220791	1.000
129193	129195	0.917
193847	193848	1.000
193827	193828	1.000
88516	88517	0.917
193765	193766	0.917
220370	220371	0.833
220302	768632	1.000
220275	220276	1.000
254843	254844	1.000
129405	129404	1.000
193501	193502	1.000
219654	219655	1.000
219649	219650	1.000
115952	115951	0.917
60294	60295	0.846
40918	40917	0.833
193360	193361	1.000
219421	219422	0.917
219420	219421	1.000
219420	219422	0.917
219419	219421	1.000
219419	219420	1.000
219419	219422	0.917
219373	219664	0.846
179698	179699	1.000
219151	219152	1.000
218976	218977	1.000
5918	5921	0.917
172549	172550	1.000
218815	371517	1.000
96962	96961	1.000
129649	129648	1.000
129701	129700	1.000
41222	41221	0.846
258198	258199	1.000
192978	192979	1.000
218392	218393	0.833
258180	258181	1.000
29511	29510	1.000
73355	73354	1.000
192789	192790	1.000
246628	246629	1.000
88274	88275	1.000
60099	60100	1.000
168197	168198	1.000
6039	6038	0.846
129946	702454	1.000
54375	54376	1.000
129957	129956	1.000
17995	17994	1.000
179170	179171	1.000
116922	116920	0.833
94336	94330	0.833
94336	94333	0.833
94336	94335	0.917
94336	94337	0.917
83643	83644	1.000
97069	97068	1.000
217084	735166	1.000
117113	117112	1.000
192329	192330	1.000
179015	179016	0.917
192228	192229	1.000
179004	179003	0.833
178985	178986	0.917
59769	59770	1.000
73421	73420	1.000
178904	178905	1.000
59752	59753	1.000
18185	18186	0.917
117503	117504	0.917
166505	166506	1.000
166502	166506	1.000
166502	166505	1.000
215771	215773	1.000
52357	52358	1.000
83613	83614	1.000
130351	130350	0.917
5941	5940	1.000
178766	178768	0.833
215371	215372	1.000
191514	191515	1.000
251176	251175	1.000
215153	215154	0.917
18743	680703	0.846
18743	680705	0.846
171891	171892	1.000
18768	18767	1.000
171884	171899	0.846
214961	214960	0.833
136838	136837	1.000
178596	178595	0.917
40950	40949	0.917
214712	214713	1.000
100049	100048	0.833
140013	140012	1.000
171723	171724	1.000
71393	71392	0.917
257882	257883	1.000
263013	263012	1.000
283033	283032	1.000
290280	290279	1.000
286532	297801	0.917
273067	273066	1.000
275243	275244	0.833
296720	296721	0.846
267427	267428	0.833
288188	288189	1.000
288177	288178	1.000
305519	305520	0.833
275231	275232	0.833
291720	291721	1.000
275230	275232	0.833
283230	283229	0.846
271858	271859	1.000
278354	353919	0.846
288125	288122	0.833
271849	271850	1.000
288114	288115	1.000
286564	632205	0.846
276702	276703	0.846
290320	290276	1.000
275206	275207	1.000
294507	294508	0.833
262298	262297	1.000
283797	283775	0.846
270341	616420	1.000
273510	273509	1.000
276318	712911	0.833
285948	900892	0.917
274221	667500	1.000
298549	298548	1.000
299538	299537	1.000
284054	284053	1.000
267468	267467	0.833
300145	300146	1.000
295686	620601	0.846
287903	287904	0.846
284175	284177	0.833
277699	277700	1.000
267817	267973	0.833
267817	267974	0.833
267817	267972	0.833
277683	277684	1.000
284315	284316	0.917
271488	271489	1.000
284372	284371	1.000
266719	266720	1.000
299358	299357	1.000
286677	286676	1.000
284407	284406	1.000
262155	922960	0.846
277064	277063	1.000
300902	300903	0.846
298080	298079	1.000
262267	262268	1.000
263857	263855	0.833
266701	266702	1.000
275145	718368	0.917
284681	284680	1.000
305117	305116	0.917
267939	267940	1.000
266264	266263	0.846
266420	266419	1.000
296987	296988	0.833
262774	262773	1.000
276525	276526	1.000
277610	277635	1.000
264168	264169	0.846
284961	284962	0.833
302636	302637	1.000
269599	269598	1.000
264675	264676	1.000
288813	288814	1.000
288809	288810	1.000
264719	264718	1.000
271357	271356	1.000
262806	262805	1.000
287087	287088	0.846
280345	810953	0.917
280292	280293	1.000
267299	267298	1.000
294953	294954	1.000
298983	304430	1.000
267308	267307	0.833
269320	269321	1.000
269319	269321	0.846
269319	269320	0.846
303598	303599	0.846
302306	666032	0.833
269808	269807	1.000
279973	411888	1.000
269809	269807	1.000
269809	269808	1.000
294168	294167	1.000
272392	272391	0.846
272427	272429	0.833
294883	294865	0.833
286397	286396	0.846
279780	279781	1.000
294866	294887	0.833
296834	296833	0.833
274154	274153	0.846
264645	264646	1.000
302085	258249	1.000
266009	266008	1.000
292748	292747	0.833
285390	285389	0.846
290648	290610	0.846
262897	262896	1.000
262295	262294	1.000
301939	301940	1.000
275316	275317	1.000
275926	275925	1.000
279181	279182	1.000
296739	296721	1.000
296739	296720	0.846
297198	297197	0.917
264101	264102	0.846
265285	265284	1.000
279046	348070	0.917
265523	265522	1.000
304671	304672	0.846
290266	290265	1.000
290267	290265	1.000
290267	290266	1.000
275938	275939	0.917
262970	262968	0.917
262970	262969	0.917
290273	290272	1.000
293964	293963	1.000
294255	294254	1.000
264649	264648	1.000
264746	264745	1.000
264964	264965	0.846
276907	276908	0.846
277238	277237	0.846
277291	277290	1.000
277601	277600	1.000
274881	274882	1.000
273372	273373	1.000
278119	278118	1.000
270139	270140	0.857
278432	278431	1.000
278439	278438	1.000
273147	273148	1.000
273145	273146	1.000
279121	279122	0.846
269999	270000	1.000
272498	272499	1.000
269810	269811	1.000
280000	280001	0.923
280101	280100	0.857
280122	280121	0.857
280908	280907	0.923
269513	269514	1.000
302689	302690	1.000
262804	262803	0.923
269206	269207	1.000
262906	262905	1.000
269097	269098	1.000
269096	269098	1.000
269096	269097	1.000
301780	301781	1.000
301756	301757	0.846
271032	271033	0.923
268861	268862	1.000
283361	283362	0.846
283918	283917	1.000
284360	284359	0.857
284373	284361	1.000
263320	263319	0.923
300231	300232	0.846
300210	300211	1.000
285878	285877	1.000
286242	286241	1.000
263684	263683	1.000
299858	299859	0.923
286672	286671	1.000
276056	276055	1.000
276082	276080	0.857
287066	287067	0.923
287457	287456	0.857
299497	299492	0.846
287682	287683	0.923
267500	267501	1.000
299289	299288	0.923
288841	288840	0.923
289255	289254	1.000
270788	270789	1.000
276326	276325	0.857
276327	276326	0.857
304357	304356	1.000
290317	290316	1.000
266594	266593	0.923
290576	290575	1.000
266480	266481	1.000
298083	298082	0.846
291009	291008	1.000
264049	264048	1.000
304465	304464	1.000
304466	304464	1.000
304466	304465	1.000
291497	291496	1.000
291892	291891	1.000
297553	297550	0.846
297553	297551	0.846
276491	276490	0.923
274126	274127	0.857
265864	265865	1.000
264178	264180	0.846
276542	276543	0.846
264197	264196	1.000
297291	297292	0.923
265743	614846	0.846
265592	265593	0.846
293298	293297	0.923
262051	262052	0.923
70351	70352	0.846
95106	709841	0.846
95106	709842	0.846
70264	70265	1.000
95164	95163	1.000
95399	95398	0.846
96031	96030	1.000
96126	96124	0.846
96452	96451	1.000
96657	96656	1.000
68673	68674	0.857
68588	68618	0.857
98456	98458	0.923
98627	98626	1.000
99009	99008	1.000
67911	67912	0.857
99679	99678	0.857
100403	779005	0.923
100472	100473	0.923
100517	100516	0.857
67494	67497	0.923
67483	67485	0.923
67307	67308	1.000
67152	67153	1.000
5192	5193	1.000
66841	66842	1.000
102251	33118	0.923
102358	102356	0.923
66361	66362	1.000
66062	66063	1.000
65724	65725	1.000
65722	65721	0.846
105032	105031	0.846
105033	105031	0.846
105033	105032	1.000
105034	105031	0.846
105034	105032	1.000
105034	105033	1.000
105148	105147	1.000
65567	65565	0.846
65562	65563	1.000
65445	65446	0.923
105623	105622	1.000
105624	105622	1.000
105624	105623	1.000
105754	105753	0.857
106153	56914	0.846
106269	106268	0.857
64834	64835	0.846
106487	106486	0.923
64719	64720	0.857
106874	106873	1.000
107259	107258	1.000
107455	107454	1.000
108247	108245	0.846
108938	108937	1.000
109280	109279	1.000
109624	109625	0.923
63449	63448	0.846
62913	62914	1.000
62741	62742	1.000
111500	111498	1.000
111542	111540	1.000
62379	62375	0.923
62207	62206	0.846
61957	61958	1.000
112585	112584	1.000
61870	61873	0.857
61840	61841	0.857
60870	60869	0.923
114313	114314	0.846
114343	114344	0.846
114782	114781	1.000
60658	60659	0.846
114875	114874	0.857
115256	115257	0.923
249379	249378	0.846
115864	115863	1.000
60326	60325	0.923
115940	115939	1.000
60148	60149	1.000
59853	59854	1.000
261050	261049	1.000
118800	118799	1.000
59182	59183	1.000
118892	118891	0.846
58995	58996	1.000
119798	119797	1.000
120127	120128	0.846
120329	120328	1.000
120535	120533	0.846
58527	58528	1.000
58497	58498	1.000
58476	58479	0.857
121190	121189	1.000
58290	242886	0.846
57998	57999	0.846
121905	121904	1.000
57453	1010655	0.846
250018	250019	0.846
123444	123443	1.000
123576	123580	0.923
57175	57177	0.857
123715	123714	0.857
123717	123718	0.846
250114	861592	0.923
124508	124507	1.000
56798	56799	1.000
56633	56634	1.000
125241	125240	1.000
125577	125576	1.000
125589	125590	0.846
126070	126069	1.000
126071	126069	1.000
126071	126070	1.000
126150	126149	1.000
126261	126260	0.846
55927	55928	1.000
127179	127178	1.000
127180	127179	1.000
127180	127178	1.000
127574	127573	1.000
127691	127692	0.846
127693	127691	1.000
127693	127692	0.846
55004	55003	0.846
128426	128424	1.000
250536	250535	1.000
129275	129276	0.846
129343	129344	0.923
129343	129341	0.846
129674	129673	0.857
250611	250610	0.857
130352	130354	0.923
133232	133231	1.000
134389	134379	0.923
134602	134599	1.000
52600	52601	1.000
135391	135390	1.000
52521	52522	0.846
251122	251121	1.000
137142	137138	0.846
52049	52051	0.923
52049	52050	0.923
139109	139108	1.000
139114	139113	0.923
139368	139367	1.000
141156	141155	1.000
141721	141720	1.000
143138	143137	1.000
144254	144253	1.000
144459	144458	1.000
50035	403136	0.846
145102	145101	1.000
145662	145661	0.857
49528	49527	0.846
146097	146096	0.857
146131	146129	0.857
146244	146243	1.000
146321	146320	1.000
146328	146327	1.000
146329	146327	1.000
146329	146328	1.000
146339	146338	1.000
146426	146425	1.000
146499	146498	1.000
49247	49248	0.857
146759	148007	0.846
147060	147059	1.000
147090	147091	0.846
48875	48876	0.846
48843	48844	1.000
48679	48680	1.000
48557	48556	0.923
148104	148103	0.923
48435	48436	1.000
48377	48378	1.000
48126	48127	0.857
149560	249297	1.000
47745	47746	1.000
150608	150607	0.923
150679	150678	1.000
150680	150678	0.857
150680	150679	0.857
150694	150693	1.000
151689	151687	0.923
151690	151689	1.000
151690	151687	0.923
151949	151948	1.000
151955	151954	0.923
153165	153164	1.000
153217	153216	1.000
45857	45858	0.857
153602	153601	1.000
45722	45723	0.846
45721	45723	0.846
153876	153877	0.846
154323	154322	0.846
3272	3273	0.846
3257	290917	1.000
156206	156205	1.000
156300	156299	0.857
156570	156569	1.000
156865	156864	1.000
44925	44924	0.923
44925	44926	0.846
157175	157174	1.000
157935	157934	1.000
158001	157999	0.846
44735	44736	1.000
44654	44655	1.000
3173	3174	1.000
158536	158535	1.000
44348	44349	1.000
44234	44239	1.000
159283	159284	0.846
159697	159696	0.846
160217	160220	0.846
160218	160220	0.846
160279	160278	0.846
43338	43339	1.000
161147	161146	1.000
161349	161348	1.000
43148	43149	1.000
162000	162001	0.923
42773	42774	1.000
253244	253243	1.000
162620	162619	1.000
163375	163373	1.000
163662	386271	0.846
164102	164101	1.000
164433	164432	1.000
2988	2989	0.857
41781	41782	1.000
41724	41725	1.000
41683	41684	1.000
41634	41635	1.000
165088	165087	1.000
41521	41520	0.846
165209	165208	1.000
165373	165372	1.000
